date,high,low,open,close,volume,quoteVolume,weightedAverage
2019-01-04 01:30:00,3804.80999999,3775,3784.10045176,3795.98970396,195424.20043446,51.53576792,3792.01103082
2019-01-04 05:30:00,3797.84792884,3758.00000001,3775,3792.73356213,52433.45995148,13.86313215,3782.22319344
2019-01-04 09:30:00,3820,3774.7306358,3792.73356213,3801.67361936,69159.96172901,18.21133352,3797.63303181
2019-01-04 13:30:00,3822.93449981,3780,3815.0013362,3780,114052.22890982,30.04103769,3796.5475789
2019-01-04 17:30:00,3789.99999763,3733.8999641,3789.99999763,3750,478485.12642067,127.02515844,3766.85321472
2019-01-04 21:30:00,3777.77777777,3748.00000007,3751,3765.00000001,188562.40576934,50.02678438,3769.22898615
2019-01-05 01:30:00,3845.00000001,3760.75000002,3766.50622592,3830,153930.88186122,40.33421061,3816.38513641
2019-01-05 05:30:00,3869.98999984,3820.8176498,3820.8176498,3850,64605.97569409,16.78299798,3849.48957099
2019-01-05 09:30:00,3858.97239803,3821,3855.19999894,3821,107367.56878001,27.89698954,3848.71523954
2019-01-05 13:30:00,3840.1005768,3809.55344571,3822.79999989,3840.0975502,51036.71496335,13.33541823,3827.15518052
2019-01-05 17:30:00,3849.99999998,3816.56319001,3840.09755021,3828.88099097,64480.28406909,16.83367059,3830.43518193
2019-01-05 21:30:00,3850,3817.99999999,3818.05000021,3837.82000037,108060.34812425,28.13624739,3840.60982356
2019-01-06 01:30:00,3846.97997097,3781.97485239,3844.00008848,3798.00010753,172769.86603157,45.43025015,3802.96972746
2019-01-06 05:30:00,3812.24,3764.85956219,3799.99999968,3790,111907.01217268,29.49458102,3794.15500416
2019-01-06 09:30:00,3804.69,3785.34000003,3790,3786.190001,35431.17450197,9.34195849,3792.69235031
2019-01-06 13:30:00,3833.3082908,3786.22,3798.51995211,3822.47031602,71646.16983224,18.8165696,3807.61059828
2019-01-06 17:30:00,3846.52800001,3801.07,3830.11525665,3822.602706,39090.96052298,10.21066634,3828.44363152
2019-01-06 21:30:00,4079,3818.92035731,3825.00010002,4055,1080413.3914326,272.46018472,3965.39917398
2019-01-07 01:30:00,4065.88976671,4017.91000024,4055,4044.999984,348763.19635475,86.42677436,4035.36055738
2019-01-07 05:30:00,4060,4020.40275078,4044.99997991,4034.00059998,45776.2921245,11.33546859,4038.32375883
2019-01-07 09:30:00,4043.36996392,4021.57263403,4034.00059993,4040.13000002,140829.48849678,34.92706236,4032.10230065
2019-01-07 13:30:00,4052.8299979,3965.67291961,4039.58500006,4027.01276083,255334.09101055,63.66452671,4010.6179093
2019-01-07 17:30:00,4044.06999999,3993.02,4018.3000016,4019.9999647,306378.48532763,76.28334543,4016.32208971
2019-01-07 21:30:00,4030.78000001,3978.02176885,4019.99999959,4017,449541.12024559,111.79069293,4021.27501371
2019-01-08 01:30:00,4030.73999384,3986.34000005,4030.73999384,4010.99987232,250477.75556922,62.49278971,4008.10648286
2019-01-08 05:30:00,4020.64999999,3955.00000005,4010.99997392,3980.00000001,496472.9265549,124.37927105,3991.60505093
2019-01-08 09:30:00,3984.89999596,3965.56757257,3969.0054023,3979.99999998,75837.49105752,19.05973147,3978.93806514
2019-01-08 13:30:00,4043.10221561,3978.99999997,3979.99999998,4035,491363.00752862,122.78079568,4001.95327622
2019-01-08 17:30:00,4106.4311306,4014.59000003,4034.99999997,4049.49908748,672794.0434943,165.54106241,4064.21242983
2019-01-08 21:30:00,4049.49908745,3985.00000001,4049.49908745,4007.76591088,370285.51496217,92.28126608,4012.57514868
2019-01-09 01:30:00,4016.58,3981.02100004,4014.99999934,3981.02100004,67341.6167341,16.84022916,3998.85394042
2019-01-09 05:30:00,4035.33191482,3970.86000002,3990,4014.00000001,378974.1655753,94.15273282,4025.10000745
2019-01-09 09:30:00,4030,4008.21000109,4015.50021921,4016.12636952,22102.21660819,5.50096979,4017.87638397
2019-01-09 13:30:00,4046.13199993,4003.81000001,4008.22000001,4028.00000002,96150.20099233,23.85368285,4030.83253839
2019-01-09 17:30:00,4033.28670889,3980.999999,4020.00000301,3999.99994091,334253.46418628,83.45922628,4004.99116856
2019-01-09 21:30:00,4012.729999,3988.00000084,3999.9999405,4012.729999,92786.45387627,23.17250319,4004.16187735
2019-01-10 01:30:00,4025.50999999,3997.35766605,4012.71,4008.999986,106595.27699436,26.59818824,4007.61420411
2019-01-10 05:30:00,4033.50159702,4004.05911299,4008.99997062,4016.74264798,145164.20479674,36.10857942,4020.21367576
2019-01-10 09:30:00,4038.79036445,3764,4016.74264796,3807.19334095,922132.18204954,239.86598466,3844.36410755
2019-01-10 13:30:00,3813.858937,3761.84240606,3800.000001,3789.84121469,258157.39359203,68.19506947,3785.57270486
2019-01-10 17:30:00,3798.33837041,3766.00000101,3789.84121469,3790.5821123,266149.03105678,70.39130623,3780.99292812
2019-01-10 21:30:00,3789.92891477,3581,3789.92891477,3631.99999992,869611.89958347,239.39974398,3632.46795976
2019-01-11 01:30:00,3644.24912528,3617.58228055,3631.99999992,3629.95911483,222680.03482193,61.37844233,3627.98445787
2019-01-11 05:30:00,3649.19454475,3606.61604429,3624.99999997,3620,386868.05654485,106.71208068,3625.34451656
2019-01-11 09:30:00,3639.18287831,3590.90486782,3619.99999971,3638.5,65182.69651421,18.0674354,3607.74482216
2019-01-11 13:30:00,3673,3610.553,3638.5,3638.49999982,112849.74132627,30.97141094,3643.67453406
2019-01-11 17:30:00,3659.28071877,3624,3639.98999999,3650.24999182,127006.72531485,34.85422835,3643.94024275
2019-01-11 21:30:00,3666.20499561,3634.13004879,3634.13004879,3661.74471251,100663.34974897,27.61136437,3645.72168184
2019-01-12 01:30:00,3699.99999997,3570.47108384,3661.68002674,3629.92321494,491230.11182524,135.46212628,3626.32807645
2019-01-12 05:30:00,3648.99999993,3620.28470225,3631.43738052,3641.34440221,165692.73423212,45.62213269,3631.84981635
2019-01-12 09:30:00,3639.99999998,3611.79887796,3638.99999985,3622,66783.45533815,18.43492527,3622.65940111
2019-01-12 13:30:00,3626.23731487,3611.003,3622,3618.70601453,48244.45464717,13.33093282,3618.98565528
2019-01-12 17:30:00,3645.64218605,3576.59691488,3615.5149148,3631.61999994,120785.18257477,33.40085978,3616.22974289
2019-01-12 21:30:00,3636.32999897,3617.05398607,3631.61999991,3636.20999992,112366.73766681,30.96472494,3628.8627748
2019-01-13 01:30:00,3648,3602.49095364,3636.18999999,3622.62829545,106788.0860477,29.41618514,3630.24931817
2019-01-13 05:30:00,3632.26670177,3600.00000337,3625.19037526,3625.83338643,37278.63097369,10.30991348,3615.80444355
2019-01-13 09:30:00,3632.22999951,3605.80007385,3624,3612.82014068,119502.68651636,33.01144904,3620.03759276
2019-01-13 13:30:00,3627.15995724,3603.67001953,3620.6433871,3622.45999991,84676.13097765,23.38250468,3621.34562299
2019-01-13 17:30:00,3641.34440253,3600,3613.01000001,3610,62672.78652075,17.33201983,3616.01170177
2019-01-13 21:30:00,3610.00000001,3490.22911895,3610,3509.99999995,690641.99240202,195.25657733,3537.09975789
2019-01-14 01:30:00,3528.8259057,3490.22911897,3507.99999994,3512.80422261,249381.71852198,71.08388408,3508.27366497
2019-01-14 05:30:00,3529.99999997,3503.47881502,3512.80422638,3524,51964.23054655,14.74281529,3524.71556649
2019-01-14 09:30:00,3554.58351351,3524,3528.99998163,3550.3772095,56790.23839817,16.06067037,3535.98181706
2019-01-14 13:30:00,3560,3525,3534.86000048,3525,92284.54468298,26.04280261,3543.57194442
2019-01-14 17:30:00,3689.95356981,3524.01000007,3533.44821082,3685.11667897,478059.78007538,132.9572615,3595.58985106
2019-01-14 21:30:00,3700.00097015,3660,3685.11667084,3662.56625489,195847.72862982,53.35884572,3670.38915454
2019-01-15 01:30:00,3705.35107176,3646.89232181,3684.64286777,3665.21772633,168574.95717988,45.93626425,3669.75765078
2019-01-15 05:30:00,3683.22084875,3663.04967558,3669.21772569,3666.99998261,54544.34723323,14.84957422,3673.12533175
2019-01-15 09:30:00,3675.99997554,3652.33000022,3675.99997554,3668.42999757,52830.58413459,14.43115637,3660.86977232
2019-01-15 13:30:00,3669.99999991,3615.30801875,3668.99900199,3647.92331483,181715.47083317,49.97214003,3636.33558066
2019-01-15 17:30:00,3669.20302637,3616.7068693,3648.22431487,3627.28270798,113486.76309748,31.13003908,3645.57085218
2019-01-15 21:30:00,3648.41999997,3620.000003,3638.02861035,3635.48999985,236539.71124817,65.12412903,3632.13627224
2019-01-16 01:30:00,3643.09998222,3549.99999999,3635.48999964,3577.26551494,817281.0635619,227.62045367,3590.54316246
2019-01-16 05:30:00,3602.09999998,3575.61000151,3584.99978713,3600,44255.56154378,12.34382711,3585.23828545
2019-01-16 09:30:00,3610.28999998,3580.01,3604.17999999,3580.01,33025.63753328,9.1829311,3596.4156949
2019-01-16 13:30:00,3627.01999974,3580.00000001,3580.01,3612.72551591,197737.9353156,54.76858553,3610.42618504
2019-01-16 17:30:00,3671.32950433,3601.97000002,3612.72551592,3612.79680169,141252.95069575,38.85465138,3635.41933021
2019-01-16 21:30:00,3631,3584.04235093,3616.3452559,3594.93331523,363230.99920412,100.72616242,3606.12367707
2019-01-17 01:30:00,3626.14882265,3580.00000001,3593.00000018,3604.99999999,200333.59632552,55.79896974,3590.27410826
2019-01-17 05:30:00,3619.99996332,3556.35049056,3614.46524819,3578.6189201,36304.19252089,10.11702834,3588.42451566
2019-01-17 09:30:00,3596.61999976,3585,3590.89906867,3596.51999987,62455.9267209,17.3713713,3595.33658237
2019-01-17 13:30:00,3599.98999995,3553.52675258,3596.5999997,3596.30152758,77779.55937554,21.7043864,3583.58711193
2019-01-17 17:30:00,3615,3580.30152758,3595.29221483,3610,56275.42909168,15.64896309,3596.11232821
2019-01-17 21:30:00,3644,3595.38000002,3617.15666898,3633.90942035,278107.86366797,76.79611525,3621.37932058
2019-01-18 01:30:00,3642.99999998,3618.0326727,3630.00000001,3642.99999263,25033.11295668,6.89493602,3630.65195733
2019-01-18 05:30:00,3642.99999241,3619.78000001,3626.95003698,3634.76999777,61709.73239154,17.01747456,3626.25677352
2019-01-18 09:30:00,3635,3617.89999998,3634.73999815,3620.00000021,44348.6602676,12.21266729,3631.36563164
2019-01-18 13:30:00,3635.96999919,3599.37,3628.97999238,3604.19231646,49177.54120821,13.58974762,3618.72365722
2019-01-18 17:30:00,3628.86999957,3591.55999967,3614.66561462,3628.86999957,164223.89247353,45.50157501,3609.19138375
2019-01-18 21:30:00,3622.63601468,3585,3622.63601468,3604.80999748,114329.91044322,31.72358129,3603.9408476
2019-01-19 01:30:00,3623.98972382,3599.78000005,3601.17000028,3614.11380529,130542.35903372,36.13654842,3612.47448196
2019-01-19 05:30:00,3631,3606.18320181,3614.11380509,3625.8924147,22948.90604026,6.34170439,3618.72844096
2019-01-19 09:30:00,3626.53421471,3612.78000313,3625.89240717,3624.04999841,12970.69682034,3.58143617,3621.64679325
2019-01-19 13:30:00,3747.93609841,3620.01001229,3620.01001229,3711.87789997,318888.9551713,86.69537072,3678.26969909
2019-01-19 17:30:00,3720.99999999,3704.46903935,3718.99999966,3710,99673.98017157,26.84130111,3713.45560943
2019-01-19 21:30:00,3724.74319846,3681.7710987,3705,3695.40056169,150238.97523941,40.55020892,3705.01112671
2019-01-20 01:30:00,3713.61991507,3689.19,3713.61991507,3699.99977105,56724.10827443,15.34002509,3697.78458259
2019-01-20 05:30:00,3705.90993742,3680.82000601,3680.82000607,3702.47999964,53619.42080981,14.49256027,3699.78939613
2019-01-20 09:30:00,3702.46999937,3688.55157436,3702.46999937,3690.99,104103.41832197,28.16786297,3695.8223786
2019-01-20 13:30:00,3708,3584.62582785,3689.99999997,3595.01800853,297321.44733525,81.56757422,3645.09365613
2019-01-20 17:30:00,3589.99999998,3480,3585.62582822,3521.00005755,631657.34262531,179.10581165,3526.72722792
2019-01-20 21:30:00,3537.07214105,3512.48014946,3537.07214105,3519,67923.38914408,19.25848279,3526.93355363
2019-01-21 01:30:00,3561.87925535,3516.30000713,3526.06999479,3534.51000001,57682.14446772,16.27387421,3544.46296704
2019-01-21 05:30:00,3559.02955997,3529.99974867,3545.162081,3529.99993426,53028.13629058,14.95404342,3546.07344657
2019-01-21 09:30:00,3555.84841915,3511.07001186,3555.84841915,3545.29996857,65046.22665739,18.41084738,3533.03817661
2019-01-21 13:30:00,3552.94999831,3522.1600056,3535.15514446,3526.14000002,303702.78661121,86.01999426,3530.60691556
2019-01-21 17:30:00,3552.97965135,3515.5,3552.73999905,3542.99999984,133116.47706281,37.59498393,3540.80420171
2019-01-21 21:30:00,3552.06999896,3535.54,3540.00000004,3547.96999914,96028.26283864,27.08788416,3545.06325674
2019-01-22 01:30:00,3546.1799994,3490,3538,3539.61855703,48692.43192981,13.8401738,3518.19512048
2019-01-22 05:30:00,3559.03999999,3530.1361523,3539.61853673,3535.87412222,34741.6436573,9.79978314,3545.14412829
2019-01-22 09:30:00,3541.99999969,3515.00000043,3539.43051271,3515.05001385,43110.25784658,12.2449675,3520.6510631
2019-01-22 13:30:00,3538.03999761,3434.003,3532.16456223,3529.22,240628.75442216,68.83383889,3495.79158016
2019-01-22 17:30:00,3590.65551481,3529.25368427,3529.25368427,3583.46571379,157273.77157436,44.10769512,3565.67649128
2019-01-22 21:30:00,3611.14221488,3558.10000531,3587.56741354,3582.99999999,184987.73851247,51.68366041,3579.23059328
2019-01-23 01:30:00,3598.17558796,3572.44302097,3578.80000971,3577,129645.62931411,36.17766849,3583.58166032
2019-01-23 05:30:00,3597.61345789,3570.51051501,3570.94881928,3590,53604.81083607,14.9421171,3587.49770714
2019-01-23 09:30:00,3590.42271283,3568.16525002,3590.42271275,3574.99999987,26792.23273511,7.48210037,3580.8438019
2019-01-23 13:30:00,3579,3558.10000022,3565.04444404,3579,27357.66287179,7.6605007,3571.26302093
2019-01-23 17:30:00,3604.2755195,3532.37100001,3578.95999999,3554.54721488,145290.13630624,40.6836671,3571.21534666
2019-01-23 21:30:00,3577.78992409,3543,3558.153243,3543,76213.793464,21.37111552,3566.20567572
2019-01-24 01:30:00,3558.92999995,3520.58508716,3540,3558.92999995,87788.37955859,24.77676868,3543.1730704
2019-01-24 05:30:00,3560.32992986,3533.14999999,3558.92999951,3534.1,40959.72902749,11.5429796,3548.45373091
2019-01-24 09:30:00,3552.46,3528.13000007,3534.09999999,3551.6999995,58213.30794062,16.43948948,3541.06543341
2019-01-24 13:30:00,3563.49999988,3536.12751488,3540.87081497,3563.43999922,31202.65340526,8.79971986,3545.86894829
2019-01-24 17:30:00,3576.18131488,3548.75126807,3563.43999924,3560.49999897,95105.59570383,26.66890167,3566.16094958
2019-01-24 21:30:00,3589.99999998,3548.82000007,3560.49999951,3571.66751592,126143.83761644,35.28827509,3574.66714637
2019-01-25 01:30:00,3594.10340151,3560.78000752,3585.67804114,3571.07099883,119698.92041694,33.46465534,3576.87593673
2019-01-25 05:30:00,3579.76003425,3566.07000054,3574.28592669,3569.70563758,62090.90621142,17.36603595,3575.42195525
2019-01-25 09:30:00,3576.74999725,3551.3500349,3569.70563759,3569.91991008,101505.79962296,28.45552823,3567.17326779
2019-01-25 13:30:00,3569.00000001,3520.58508717,3569.00000001,3543.46250994,213749.36160535,60.31621302,3543.81269816
2019-01-25 17:30:00,3569.91990922,3526.76000021,3526.76000021,3565.59248754,56680.22705751,15.93233189,3557.56002629
2019-01-25 21:30:00,3569.9198718,3534.17378643,3565.59248754,3550.34970136,172529.15387754,48.57410388,3551.87517825
2019-01-26 01:30:00,3571.99999987,3538.58639286,3550.349708,3560.61996006,56621.47310785,15.90237509,3560.56707173
2019-01-26 05:30:00,3578.3305705,3560.61995991,3570.99995102,3564.75615323,44808.75040592,12.54909165,3570.67679921
2019-01-26 09:30:00,3665.73423397,3566.03664151,3574.99999898,3619.99999926,252249.29540769,69.81285444,3613.22133912
2019-01-26 13:30:00,3625.89671802,3580.75594562,3619.99999918,3581.29731857,134284.78976583,37.18608671,3611.1567967
2019-01-26 17:30:00,3593.9299999,3531.02386362,3581.29732049,3569.28865284,113969.1321831,31.85656289,3577.57152196
2019-01-26 21:30:00,3569.28856839,3540.00000002,3569.28856839,3563.7399993,28816.99337589,8.0991773,3558.0148833
2019-01-27 01:30:00,3568.95999904,3541.88772424,3563.68999919,3555.59000032,31614.71733188,8.87024791,3564.1300731
2019-01-27 05:30:00,3565.97999957,3528.0000011,3555.59000032,3558.99,42888.76332018,12.09369439,3546.37399764
2019-01-27 09:30:00,3558.27939735,3535.96536082,3555.99999782,3553.05401341,30545.68871456,8.61442626,3545.87616083
2019-01-27 13:30:00,3558.27937671,3520.58508724,3553.05401004,3543.02767132,39087.43627784,11.05225832,3536.60176464
2019-01-27 17:30:00,3547.99999999,3473.18400006,3530.99999567,3535,125768.46813659,35.81153538,3511.95408971
2019-01-27 21:30:00,3556.98999985,3537.00008001,3539,3552.71999993,22764.14197846,6.41286342,3549.76248324
2019-01-28 01:30:00,3553.72999994,3531.33000002,3552.70999997,3544.98999963,48625.8578724,13.72798228,3542.09794859
2019-01-28 05:30:00,3539.55929838,3459,3528.99999989,3465,125734.46490845,35.98032259,3494.53411914
2019-01-28 09:30:00,3481.21712887,3397.28359715,3455.50000198,3448.94560955,422586.8566017,123.09473892,3433.02126727
2019-01-28 13:30:00,3448.94560217,3400.73864249,3448.94560217,3405,149657.42260427,43.7518806,3420.59405337
2019-01-28 17:30:00,3422.01707658,3370.00001293,3418.27613193,3421.98,208251.03176513,61.2751172,3398.62314886
2019-01-28 21:30:00,3425.17570848,3399.013857,3419,3420.24715136,126194.59242153,36.97341353,3413.11716645
2019-01-29 01:30:00,3445.91398666,3405.30000157,3405.30000158,3438.2,27384.1597861,7.98942912,3427.5489994
2019-01-29 05:30:00,3445.76333272,3401.09360414,3438.20348049,3407.99999869,151755.71914687,44.49977746,3410.25793406
2019-01-29 09:30:00,3412.68285575,3343.99999998,3404.9999998,3346.0035,159859.24340592,47.45736404,3368.48130189
2019-01-29 13:30:00,3387.87499396,3354.01999994,3354.01999994,3372.5618,38681.64722335,11.46586019,3373.63674267
2019-01-29 17:30:00,3407.63213069,3367.39109395,3372.5618,3401.52015,205122.17014426,60.50069781,3390.40998813
2019-01-29 21:30:00,3422.1673539,3391.09000149,3407.6321307,3409.92999913,126833.81557193,37.28969912,3401.30970657
2019-01-30 01:30:00,3417.58887681,3385.11000089,3401.93000221,3403.08675519,130268.91713095,38.27156183,3403.8045719
2019-01-30 05:30:00,3409.74999988,3374.99999999,3393.01,3402,41531.23051565,12.22147594,3398.21726275
2019-01-30 09:30:00,3430.35258446,3400,3402,3402.00023383,479129.16853531,140.67966478,3405.81681996
2019-01-30 13:30:00,3426.30235592,3408.00675219,3410.000001,3419.99999398,32846.20916057,9.60556463,3419.49801243
2019-01-30 17:30:00,3458.31111915,3423.22723564,3423.22723573,3450.19105818,211025.61247681,61.26403118,3444.52704812
2019-01-30 21:30:00,3453.99999997,3430.42892073,3440.44446358,3441.99999357,103829.17761712,30.10233903,3449.20630631
2019-01-31 01:30:00,3448.0550422,3428.84000001,3430.42892256,3442.99999033,44610.87997651,12.99630776,3432.58106843
2019-01-31 05:30:00,3467.27917118,3441.99999711,3441.99999985,3449.99999967,38224.97656914,11.05774573,3456.85074539
2019-01-31 09:30:00,3455.50539328,3439.6651152,3443.79574854,3455.50539328,21919.18272064,6.36405836,3444.21460029
2019-01-31 13:30:00,3451.60792501,3395.77028031,3443.83889091,3414.38151558,73105.45083815,21.40724489,3414.98643164
2019-01-31 17:30:00,3423.99999422,3395.77039055,3414.38151558,3417.32734761,86766.8381425,25.41447528,3414.07159449
2019-01-31 21:30:00,3421.28000008,3398.51000761,3417.32734739,3418.62983655,46836.97845694,13.76054224,3403.71604839
2019-02-01 01:30:00,3427.00010182,3396.50274734,3414,3414.35573286,294977.57286347,86.50286752,3410.03230667
2019-02-01 05:30:00,3418.80999987,3375.00000826,3414.35573073,3400.75725557,53406.16070502,15.74829336,3391.23481409
2019-02-01 09:30:00,3400.75725191,3380.0000045,3400.75725191,3381,14751.83327856,4.35587045,3386.65565192
2019-02-01 13:30:00,3434.12852442,3377.61900011,3381.0000001,3434.11999545,44724.72823168,13.14940664,3401.27349135
2019-02-01 17:30:00,3442.53629285,3415.91605521,3420.5,3427.99999999,44060.4738741,12.82842989,3434.59599124
2019-02-01 21:30:00,3449.99999998,3421.99999999,3427.99999999,3449.4376688,50968.1137657,14.84043288,3434.4088328
2019-02-02 01:30:00,3456.75187845,3436.21442,3440.42062663,3436.21442,41128.66095658,11.92800678,3448.07491437
2019-02-02 05:30:00,3449.61996523,3426.00001282,3445.96999983,3426.00006458,33574.43626179,9.76476137,3438.32634404
2019-02-02 09:30:00,3440,3410.13000025,3439.9999956,3427.48546623,41968.06385956,12.22349711,3433.39254567
2019-02-02 13:30:00,3444.8899999,3425.00000094,3435.76961225,3439.66779001,15410.24137866,4.48239553,3437.9476946
2019-02-02 17:30:00,3444.90721724,3430,3444.90721724,3430,20371.27173632,5.93137167,3434.49590915
2019-02-02 21:30:00,3449.9999308,3417.68097675,3433.84998511,3444.99999969,58365.09526288,17.00041871,3433.15633917
2019-02-03 01:30:00,3481.75119804,3427.32009843,3435.00000004,3477.96410665,112367.69476138,32.50523748,3456.91043883
2019-02-03 05:30:00,3477.96410645,3445,3462.00000149,3448,106331.84901424,30.77111401,3455.57359345
2019-02-03 09:30:00,3456.61997517,3419.63140198,3448.01,3435.56605175,86508.97396678,25.14373407,3440.57782849
2019-02-03 13:30:00,3435.56600569,3410.41958915,3425.73831077,3416,13025.25231706,3.81352133,3415.54463445
2019-02-03 17:30:00,3435.22194842,3414.61000845,3414.61000845,3431.36999898,72223.00371234,21.05252594,3430.60989062
2019-02-03 21:30:00,3432.01999999,3381.00000685,3422.02,3409.99993714,114738.80979764,33.70536438,3404.17057961
2019-02-04 01:30:00,3423.83310217,3387.68097951,3387.68097951,3423.8329721,20151.99982834,5.92612066,3400.53822467
2019-02-04 05:30:00,3427.78999943,3409.50001591,3423.83290771,3422.6430056,31881.00663741,9.32505529,3418.85443527
2019-02-04 09:30:00,3427.08339688,3410.00000004,3426.25756884,3426.56390379,2775.68636617,0.81295251,3414.32781378
2019-02-04 13:30:00,3426.5638428,3399.00000248,3426.5638428,3415.61833838,37598.36248884,11.00279961,3417.16325131
2019-02-04 17:30:00,3417.99999686,3398,3399.0000078,3417.99999686,12601.20499772,3.69646078,3408.99193788
2019-02-04 21:30:00,3426.59999999,3402.76000289,3417.99999525,3422.97255171,71888.88574339,21.09216124,3408.32240591
2019-02-05 01:30:00,3427.08350377,3407.76000113,3422.97255223,3422.0697261,15333.05400978,4.48248975,3420.65567685
2019-02-05 05:30:00,3422.06966776,3400,3412.00000002,3416.96999981,97228.10615547,28.52351192,3408.70038823
2019-02-05 09:30:00,3424.92892091,3403.59000005,3419.4799989,3404.45,8039.39412671,2.35409256,3415.07137965
2019-02-05 13:30:00,3433.04752481,3404.55000215,3404.55000215,3430.5731513,10803.26919669,3.15678385,3422.23912375
2019-02-05 17:30:00,3430.39999713,3410.05000759,3421.72797262,3420.30995305,39872.55393548,11.64327524,3424.51355942
2019-02-05 21:30:00,3430.48999963,3411.88000342,3429.9799538,3430.48999963,25889.52559047,7.55884788,3425.06239065
2019-02-06 01:30:00,3430.5,3419.31000001,3430.45998287,3430.5,28155.23493372,8.21434831,3427.56769876
2019-02-06 05:30:00,3440.30995305,3359.56000017,3430.36999999,3379,192154.25283658,56.69521339,3389.25001507
2019-02-06 09:30:00,3382.31556316,3359.60000427,3370.88405938,3382.31364122,24239.83129585,7.20493091,3364.33917252
2019-02-06 13:30:00,3373.38006939,3359.60000005,3373.38006939,3373.07996933,76077.32146458,22.60075117,3366.14127965
2019-02-06 17:30:00,3373.99999995,3341.84509392,3360.0000001,3352.96460633,149812.45482634,44.62632037,3357.04251626
2019-02-06 21:30:00,3385,3341.84509574,3372.99999941,3366.40016358,281460.03438372,83.85748057,3356.40938018
2019-02-07 01:30:00,3370.09133973,3358.01,3366.40016338,3368.58437338,103343.23533087,30.70197362,3366.01277201
2019-02-07 05:30:00,3374.99976768,3359.7562445,3369.23719214,3373.217731,29818.76950111,8.85175164,3368.68573744
2019-02-07 09:30:00,3379.99999886,3357.000004,3374.99976292,3379.99936996,200634.45911857,59.70248943,3360.57107557
2019-02-07 13:30:00,3379.99999999,3361.11527451,3379.9991604,3378.9999879,14374.01070988,4.26068649,3373.63726329
2019-02-07 17:30:00,3372.06748406,3356,3367.12219726,3366.34396653,48821.62655786,14.51914112,3362.56987616
2019-02-07 21:30:00,3372.06741153,3344.68712767,3366.34396685,3358.76159559,64917.5869336,19.31131789,3361.63421385
2019-02-08 01:30:00,3360.77458869,3343.27225106,3359.99999987,3358.00004682,201170.77912612,60.04209387,3350.4957299
2019-02-08 05:30:00,3360.77458869,3342,3358.79999878,3360.77458869,29427.84958517,8.7755761,3353.38093474
2019-02-08 09:30:00,3367.14513058,3350.83035055,3360.77458825,3354.87786,13210.1152432,3.93105705,3360.44862111
2019-02-08 13:30:00,3402.75014196,3350.85399264,3365.44224605,3399.77345604,312381.35912055,92.12389,3390.88328902
2019-02-08 17:30:00,3457.1995,3392,3392.00000017,3443.31274533,330076.08896994,96.5391441,3419.09069162
2019-02-08 21:30:00,3709.99999994,3439.75434821,3439.75434821,3633.5,798388.40597535,221.88418442,3598.22133363
2019-02-09 01:30:00,3635.99999997,3578.78108314,3633.5,3625,222840.00649552,61.95832265,3596.61135041
2019-02-09 05:30:00,3628.27899041,3602.8796518,3614.88501496,3617.18774425,29403.71497085,8.13990745,3612.29106736
2019-02-09 09:30:00,3624.3548175,3610,3617.18773636,3624.3548175,75000.61369201,20.74509241,3615.34247279
2019-02-09 13:30:00,3636,3620,3624.3548175,3634.07860049,98453.74283636,27.1488073,3626.44818051
2019-02-09 17:30:00,3634.9236635,3602.87961222,3633.99999708,3610.49999703,161722.4546316,44.64788671,3622.17490117
2019-02-09 21:30:00,3629.99999995,3597.94801757,3602.87961189,3620.78272629,278106.20643864,76.74825711,3623.61592185
2019-02-10 01:30:00,3632.89098509,3613.10584993,3620.74651917,3628.59947255,32677.83090679,9.02214824,3621.95677099
2019-02-10 05:30:00,3635.0065459,3610.78170168,3628.5994726,3617,127262.59350353,35.15440587,3620.10366422
2019-02-10 09:30:00,3626.99994467,3589,3626.99994467,3607.73628241,139555.15214251,38.63901709,3611.76765489
2019-02-10 13:30:00,3614.99999034,3589.45759916,3589.45759916,3612.08102734,38481.07257369,10.71444956,3591.51185118
2019-02-10 17:30:00,3649.74353375,3583.62050596,3609.99999823,3600,547193.5280573,151.32887888,3615.92269834
2019-02-10 21:30:00,3621.29106764,3595.49799007,3604.77863242,3613.76964347,6255.99709912,1.73164682,3612.74425412
2019-02-11 01:30:00,3653.89999923,3600.00084054,3613.76964295,3649.99999962,322513.63283178,88.65789497,3637.73167568
2019-02-11 05:30:00,3651.99999977,3589.35597003,3651.99999977,3594.99999982,82230.33157919,22.7515539,3614.27320264
2019-02-11 09:30:00,3601.86587797,3585.00000002,3594.50437653,3601.86587797,33617.9839814,9.35735049,3592.68192607
2019-02-11 13:30:00,3602.79478063,3585,3597.17318006,3594.15797486,14793.43235681,4.1195954,3590.99157087
2019-02-11 17:30:00,3614.19693474,3587.15192757,3587.15199765,3595.50000018,73383.82581342,20.37571072,3601.53453402
2019-02-11 21:30:00,3610.37477455,3580.02980136,3602.66649575,3592.71864315,75294.68581592,20.9095932,3600.96368665
2019-02-12 01:30:00,3610.71507733,3587.40003176,3608.99999948,3599.76827509,21612.8977289,6.00096365,3601.57117913
2019-02-12 05:30:00,3595.99910073,3548.32374786,3592.58314223,3580.16415442,253855.73604496,70.97353601,3576.76607812
